movie_box_office_revenue,wikipedia_movie_id,prevalent_genre,label,mean_sentiment,std_sentiment
14010832.0,975900,Thriller,negative,-0.08146825396825398,0.2829603442841236
29381649.0,156558,Crime Fiction,positive,0.007838250930356195,0.15147268804433103
34331783.0,261237,Adventure,somewhat positive,0.0038223140495867777,0.30384416168240647
3416846.0,4951456,Crime Fiction,somewhat negative,-0.01226190476190476,0.05987953231299218
172055.0,5708633,Drama,positive,0.0712594696969697,0.24794223407268634
3960327.0,12053509,Romantic comedy,positive,0.06715363511659807,0.17599972026879843
3600000.0,7028314,Romantic comedy,positive,0.5166666666666667,0.48333333333333334
17810894.0,12788657,Crime Fiction,positive,0.14166666666666666,0.10474837574980446
33300000.0,164387,Thriller,neutral,-0.02400020041686709,0.26944319994288385
1400000.0,22985953,Action/Adventure,positive,0.10000000000000002,0.25495097567963926
529677.0,3550323,Thriller,neutral,-0.0156380772005772,0.24265930131330798
45000000.0,1765938,Action/Adventure,negative,-0.02105529886779887,0.14320236088667987
351447.0,1031231,Romantic comedy,positive,0.12279693486590038,0.28653729864628297
11130889.0,6305925,Science Fiction,positive,0.08525641025641026,0.14545845025128962
11148828.0,196176,Thriller,somewhat positive,0.057333337958337956,0.1667463632622579
9524745.0,748616,Drama,negative,-0.02344140493076664,0.15092944268897604
394589888.0,336846,Romantic comedy,positive,0.09153666292555182,0.3546094176231791
35000000.0,103021,Thriller,somewhat negative,-0.0031672203765227046,0.29948081644020313
10600000.0,1940449,Crime Fiction,negative,-0.0555921052631579,0.3303958787455725
300218018.0,362719,Science Fiction,neutral,0.007060285393618721,0.2123244195620043
14598571.0,4459059,Romantic comedy,positive,0.06185897435897436,0.19981191846669513
152523164.0,5549065,Crime Fiction,neutral,-0.02123591538485156,0.26882364544838994
44480039.0,2608958,Crime Fiction,positive,0.04004157218442933,0.22766140337151258
2549834.0,12490207,Romantic comedy,somewhat positive,0.04583333333333334,0.04124789556921528
10054150.0,3883051,Parody,positive,0.23666666666666666,0.270842307543625
106683817.0,207680,Drama,neutral,-0.006393480257116626,0.23253953898479965
2000000.0,1858682,Romantic comedy,positive,0.04121794871794872,0.14724182383495674
10278549.0,7235116,Crime Fiction,positive,0.04376708817498291,0.13002435140659865
9576495.0,5254729,Romantic comedy,positive,0.125,0.125
26377.0,19168185,LGBT,positive,0.10625,0.2527882705392444
17917697.0,27504492,Romantic comedy,positive,0.17592592592592593,0.12896655812207516
160430.0,20506905,Thriller,somewhat negative,-0.01923137626262626,0.2504222778864745
110864.0,12091274,Romantic comedy,neutral,-0.028125,0.19659371440019813
21570263.0,24021571,Romantic comedy,positive,0.0969130291005291,0.2506810653252006
40443010.0,1226289,Thriller,neutral,0.029646464646464633,0.1387647165169116
13539154.0,7752732,Parody,somewhat positive,-0.06399572649572649,0.4530740934133047
2153070.0,1307956,LGBT,neutral,-0.0033333333333333366,0.12445436468396313
4430765.0,28530363,Drama,positive,0.08386994949494948,0.22706930597178074
76066841.0,1964091,Thriller,neutral,0.002009152009152005,0.21135058752004515
2408311.0,6721185,Romantic comedy,somewhat positive,0.03766835016835016,0.1235563006069449
5549200.0,3917900,Crime Fiction,somewhat positive,0.03731786731786731,0.18215852368841357
493214993.0,22358819,Adventure,somewhat positive,0.011271249076127123,0.14621898500732966
23049593.0,1851703,Thriller,somewhat positive,0.023818542568542565,0.18147827090056382
1100000.0,444919,Action/Adventure,somewhat positive,0.02974481658692185,0.20844572031747002
3614835.0,11599737,Drama,positive,0.175,0.175
429028.0,24300269,Drama,negative,-0.08125,0.17074438741385714
717376.0,6973699,Romantic comedy,somewhat positive,0.09585858585858587,0.23250372325714672
24964890.0,24207129,LGBT,negative,-0.13846726190476188,0.2819669052617895
35619521.0,4572965,Thriller,neutral,-0.03219744998591153,0.21746790619427364
82486154.0,5884079,Crime Fiction,neutral,0.021428571428571432,0.16956451825290614
85000000.0,399402,Romance Film,positive,0.1580832960143305,0.29550600011073747
1363000.0,22342112,Drama,neutral,-0.043750000000000004,0.2752129857038
18135531.0,736262,Romantic comedy,positive,0.11621212121212121,0.28113108433381345
4000000.0,5240350,Crime Fiction,neutral,0.025000000000000005,0.2761340254296815
28100.0,18195326,Romance Film,positive,0.04999999999999999,0.3
322871.0,12095072,Drama,neutral,0.029166666666666664,0.1696606089291861
136513833.0,27383563,Science Fiction,neutral,0.023941441441441433,0.1408854074144894
13000000.0,5565338,Action/Adventure,somewhat positive,0.00475780532598715,0.3267664734525699
2900000.0,31707381,Drama,negative,-0.19687499999999997,0.3082682222918865
2105000.0,5080311,Action/Adventure,positive,0.053642857142857145,0.1994810671345146
408000.0,8948959,Crime Fiction,somewhat positive,-0.059999999999999984,0.33376638536557274
4028293.0,2028217,Thriller,neutral,0.03701159320477503,0.26173562408192097
344992.0,34055313,Romantic comedy,somewhat negative,0.027857142857142858,0.2331543461777228
8382938.0,1157158,Parody,somewhat positive,-0.0030493175805675846,0.1977917216454217
1450000.0,16647548,Action/Adventure,somewhat positive,0.016666666666666666,0.03333333333333333
16278590.0,3028248,Romantic comedy,positive,0.0736986461251167,0.16239172933465518
10937893.0,4501185,Action/Adventure,positive,0.09132954545454544,0.21311718774625782
9832166.0,5877719,Crime Fiction,somewhat positive,0.03697916666666667,0.1769047813070793
6734962.0,26149260,Thriller,neutral,0.020693222548061257,0.2025788534533602
13664060.0,18487239,Drama,positive,0.06229220779220779,0.17629187640534905
34700291.0,1217079,Drama,somewhat positive,0.023120179063360884,0.18765399682401865
62450361.0,6846215,Science Fiction,somewhat positive,0.04888200183654729,0.22638756509686805
2176489.0,13194784,Action/Adventure,neutral,-0.07804811507936509,0.21542661778246755
4636000.0,12180811,Crime Fiction,positive,0.0678125,0.11597539811852339
4574762.0,5566878,Romantic comedy,positive,0.10190025252525255,0.196377814721708
3043000.0,5876575,Action/Adventure,neutral,0.014722222222222225,0.15905112152782597
151493655.0,2023704,Crime Fiction,somewhat positive,0.026089714882818332,0.15561521943165663
267447150.0,683122,Adventure,positive,0.1748359713203463,0.35135937582274407
4096030.0,9457642,Romantic comedy,positive,0.15817307692307692,0.3141518227335701
230685453.0,8219325,Romantic comedy,positive,0.01145833333333333,0.21901667216369078
1598435.0,62688,Thriller,neutral,-0.000655131905131909,0.1037677786582096
71186502.0,570743,Romantic comedy,positive,0.14766666666666667,0.2513465955828945
38869464.0,504242,Thriller,positive,0.03661401966089466,0.2331990277657886
320145693.0,129295,Thriller,somewhat positive,0.006751443001443,0.19758827204963916
259175788.0,256337,Crime Fiction,somewhat positive,0.03952411014911015,0.15428749019484297
